fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.7,0.8669628,-1,34,30,0.004615524,-0.5503982,AB,2147,4427.103858598462,6206.972,5130.701,8,14,CA,77,1,BC,1,1,31,1,200.0,0,INTERNET,2.727796,linux,1,1,0,2
0,0.6,0.73697895,-1,245,40,0.01580882,-0.7194054,AB,1085,1098.2273008911889,2973.245,4228.8755,54,5,CA,95,0,BB,1,1,1,0,200.0,0,INTERNET,3.4987972,linux,1,1,0,5
0,0.9,0.7210598,-1,223,60,0.022003992,-1.0568887,AC,723,6739.603785872376,3571.2573,3121.1033,0,10,CA,135,0,BB,1,1,-1,1,990.0,0,INTERNET,1.546615,linux,1,1,0,7
0,0.2,0.86443436,-1,49,30,0.016582968,47.41958,AA,1055,6811.014473511344,5034.1147,5659.3574,9,13,CA,31,0,BB,0,1,28,0,200.0,0,INTERNET,4.8943458,windows,0,1,0,2
0,0.6,0.38636836,30,6,20,0.0102168545,-0.98840183,AD,652,6166.673524006596,5822.528,3060.5364,14,13,CA,35,1,BC,0,1,2,0,200.0,0,INTERNET,4.3405027,other,0,1,0,7
0,0.9,0.18861711,-1,51,30,0.0069058295,8.097908,AA,2482,8880.791644869523,5383.0,5322.4707,555,14,CB,58,1,BE,1,1,10,1,200.0,0,INTERNET,0.9148986,linux,0,1,0,1
0,0.1,0.47463912,-1,26,20,0.012561679,-1.0006588,AC,962,3835.1985962047584,4735.291,5354.8193,0,10,CA,96,0,BB,0,1,-1,0,200.0,0,INTERNET,3.8801696,macintosh,0,1,0,1
0,0.1,0.99714774,22,6,20,10.706873,15.400978,AA,1599,9351.58410797166,4873.4565,5154.7236,40,8,CA,43,0,BC,1,0,29,0,200.0,0,INTERNET,3.1056051,linux,0,1,0,2
0,0.6,0.21500124,59,7,20,0.03157615,-0.61593366,AB,1136,1748.3893922109569,2375.7827,4231.8433,3,10,CA,101,1,BC,0,1,1,1,200.0,0,INTERNET,12.704221,linux,1,1,0,5
0,0.8,0.10286888,-1,77,50,0.0067524845,-0.3933077,AC,1151,5982.371076008106,2700.1304,4251.9614,0,11,CA,311,1,BA,0,1,-1,1,1500.0,0,INTERNET,6.764933,linux,0,1,0,6
0,0.6,0.08721963,35,8,30,10.847661,-0.6638023,AB,1100,5578.663268215276,4589.522,5310.836,1,14,CA,116,1,BB,0,1,20,0,200.0,0,INTERNET,3.5652897,linux,1,1,0,2
0,0.9,0.031819075,30,13,20,15.5566025,-0.4991095,AC,1417,9408.180059539793,5655.5127,4766.3335,1,14,CA,74,0,BB,0,1,-1,0,200.0,0,INTERNET,5.8561225,other,0,1,0,3
0,0.1,0.7613384,-1,238,50,0.018790616,-1.3396767,AC,813,7415.288681086161,6381.0566,5218.4116,1,2,CA,130,0,BA,0,1,-1,0,200.0,0,INTERNET,6.7777,other,0,1,0,2
0,0.1,0.55597436,-1,44,50,0.01034456,-1.5689437,AB,980,6566.241514472657,3573.9104,4356.962,7,1,CB,82,0,BB,1,1,22,0,200.0,0,INTERNET,22.728079,windows,1,1,0,6
0,0.9,0.029012298,76,4,30,0.011125028,-0.12563168,AD,2293,4093.4007837068098,3399.0083,5845.871,11,9,CA,158,0,BC,0,1,1,0,200.0,0,INTERNET,3.401164,other,0,1,0,7
0,0.4,0.73627424,-1,92,20,0.021787405,97.72163,AA,990,10270.456105511645,6377.865,5518.966,21,12,CA,35,1,BE,0,1,1,1,200.0,0,INTERNET,2.506172,other,1,1,0,1
0,0.1,0.16111979,-1,45,30,0.014131108,-1.2973837,AB,560,7651.020276815168,4734.138,4758.1816,1,13,CA,31,1,BB,0,1,9,0,200.0,0,INTERNET,0.5962485,windows,1,1,0,5
0,0.7,0.6547349,-1,82,40,4.4949167e-05,-0.42935392,AC,507,3565.589309353466,6678.29,5519.722,0,2,CB,62,1,BC,0,1,-1,0,200.0,0,INTERNET,3.20803,linux,0,1,0,1
0,0.2,0.36089042,-1,224,20,0.013000415,-0.44863504,AB,4547,12806.710574312683,6725.3203,6788.2026,18,19,CA,-56,0,BE,1,1,30,0,200.0,0,INTERNET,4.1555777,other,1,1,0,0
0,0.8,0.27914962,-1,65,10,0.014734051,15.936166,AA,1997,8279.234602507493,5577.6562,6804.898,2033,11,CA,194,0,BE,0,1,15,0,1500.0,0,INTERNET,37.88929,other,0,1,0,0
0,0.2,0.47235718,-1,65,30,0.010261173,-1.2979455,AB,1627,623.1059568097684,2485.262,3101.431,10,9,CB,122,0,BC,1,1,26,0,200.0,0,INTERNET,16.357147,linux,1,1,0,7
0,0.9,0.14106542,-1,173,40,0.004127683,-0.9789558,AD,2419,1987.4534423515747,5073.945,5641.8804,1912,4,CA,118,0,BC,1,1,1,0,200.0,0,INTERNET,4.1715302,windows,1,1,0,2
0,0.6,0.52721477,-1,82,30,5.597725,9.422234,AA,1263,8980.603345549665,5000.4053,4143.309,1921,7,CE,46,0,BE,1,1,20,1,200.0,0,INTERNET,2.6748788,linux,0,1,0,5
0,0.7,0.50229645,-1,38,30,0.00087303336,-1.2462467,AC,1320,8320.998102772832,4990.5493,5377.9146,1,13,CA,122,1,BC,1,1,-1,0,1500.0,0,INTERNET,1.4473354,windows,1,1,0,1
0,0.1,0.25739607,-1,117,30,0.0011112452,-0.6593166,AB,1499,5511.7438472829135,6965.376,5700.8843,14,16,CA,172,0,BB,0,1,30,0,1500.0,0,INTERNET,6.4646535,windows,1,1,0,2
0,0.9,0.90799254,-1,370,40,0.01393605,-0.24959241,AC,3540,4728.912905125573,4300.703,5576.81,0,11,CA,252,0,BA,1,0,-1,1,1000.0,0,INTERNET,3.4000363,windows,1,1,0,1
0,0.8,0.69544417,-1,190,50,0.006906608,-1.1130674,AB,1167,5000.9705427344015,3562.1287,4210.4326,4,7,CA,214,1,BC,1,1,26,1,200.0,0,INTERNET,5.1389856,linux,1,1,0,5
0,0.9,0.8576937,-1,40,50,0.021248043,-0.7779612,AB,1179,1953.5842035338744,2591.124,3073.9883,9,6,CA,152,1,BD,1,0,1,0,200.0,0,INTERNET,4.3428574,macintosh,0,1,0,7
0,0.9,0.441735,-1,235,30,0.030618344,-0.8928399,AC,1605,3469.0613774325875,3670.7424,4255.776,0,3,CA,153,0,BE,1,0,-1,0,200.0,0,INTERNET,1.1190667,linux,1,1,0,5
0,0.1,0.8930968,-1,62,20,0.0016391464,-1.0155735,AB,1314,12132.916612524396,5491.0537,6375.1113,36,8,CB,86,1,BC,0,1,25,0,200.0,0,INTERNET,3.81823,linux,1,1,0,0
0,0.8,0.90995866,93,122,40,0.017694576,-0.8474171,AC,994,9322.004977564207,4825.51,4895.843,1,8,CA,197,1,BD,1,1,-1,0,1500.0,0,INTERNET,5.31784,linux,1,1,0,4
0,0.7,0.93859714,-1,271,20,0.011983196,-1.030231,AC,1172,1871.9044669672053,4335.5273,5049.3535,0,24,CA,128,0,BE,0,1,-1,0,200.0,0,INTERNET,3.676977,other,0,1,0,4
0,0.5,0.10073875,-1,30,50,3.0913827,-0.6661866,AC,935,5065.3697000480215,3860.92,4695.82,0,2,CA,56,1,BC,1,1,-1,0,200.0,0,INTERNET,19.70739,windows,0,2,0,2
0,0.1,0.53804415,24,13,30,1.3341768,-1.5703592,AC,885,3375.973670633966,6626.342,5662.7217,1,11,CA,-4,1,BC,1,0,-1,0,200.0,0,INTERNET,8.652156,other,1,1,0,1
0,0.7,0.30727008,-1,33,20,0.02561269,-0.48929432,AD,1676,3332.786010698124,3473.2856,4207.23,2134,14,CB,60,0,BC,1,0,1,0,200.0,0,INTERNET,1.8966845,other,1,1,0,5
0,0.6,0.23889029,-1,39,40,0.008295421,31.101055,AA,645,8113.657727321763,4101.7373,5077.898,299,14,CA,121,1,BE,1,1,31,1,500.0,0,INTERNET,4.989157,windows,0,1,0,2
0,0.6,0.44329336,-1,377,40,0.018108167,-0.15968002,AB,1683,5967.851015620289,4952.406,5019.923,832,8,CA,262,0,BA,0,1,1,0,1500.0,0,INTERNET,6.4523735,windows,1,1,0,3
0,0.3,0.7557308,-1,28,20,0.038275983,-1.4264685,AD,4742,5302.243640077875,6515.4517,5945.569,507,14,CA,197,1,BB,0,1,1,0,1500.0,0,INTERNET,4.1021056,linux,1,1,0,0
0,0.9,0.298882,-1,41,30,0.01596882,-1.2290795,AB,1266,3616.03825588816,2288.7788,3057.8567,9,8,CA,114,0,BB,1,1,30,0,200.0,0,INTERNET,1.7406213,other,1,1,0,7
0,0.3,0.13455191,-1,70,40,0.008862066,-1.7923245,AB,2668,5570.418184654253,5851.53,4618.1436,11,8,CA,82,0,BC,0,1,20,0,2000.0,0,INTERNET,3.6646626,linux,1,1,0,3
0,0.9,0.5095221,45,11,20,0.02364444,-1.1115239,AB,2158,1262.5011486161825,2570.1624,5188.9043,7,16,CA,102,0,BC,1,1,21,1,200.0,0,INTERNET,1.2625729,other,0,1,0,2
0,0.6,0.6071736,-1,42,40,0.024925202,-1.4867241,AC,964,4531.916201729405,2770.5754,4278.1123,1,5,CA,129,1,BC,1,1,-1,1,200.0,0,INTERNET,3.149357,other,0,1,0,5
0,0.1,0.16438566,-1,30,30,0.0073762517,-0.9658588,AC,1928,4646.766596517662,4308.119,5038.713,0,6,CA,42,1,BC,0,1,-1,0,200.0,0,INTERNET,4.2583947,other,0,1,0,3
0,0.9,0.82510024,-1,139,30,6.788502,-0.9443148,AC,1526,1179.6155113632142,3980.803,4286.478,1,11,CB,91,0,BB,1,0,-1,0,200.0,0,INTERNET,5.36853,other,1,1,0,4
0,0.7,0.22076538,-1,20,30,0.002855559,-1.1038051,AB,3370,4386.904256604409,3009.9504,4195.597,10,20,CA,77,1,BC,0,1,4,1,200.0,0,INTERNET,6.8054314,other,0,1,0,6
0,0.7,0.40616795,27,0,30,0.025311735,-1.0369288,AC,1566,4598.4133250834975,6121.584,4840.116,1,12,CA,84,0,BC,0,1,-1,0,200.0,0,INTERNET,1.7862415,windows,1,1,0,3
0,0.2,0.18003829,-1,116,40,0.0012311792,13.255101,AA,1077,2913.8252910895826,2686.7776,4257.61,0,4,CA,61,0,BE,1,1,31,0,200.0,0,INTERNET,9.374966,linux,0,1,0,5
0,0.9,0.4385684,27,5,40,0.0076074437,-1.5397213,AA,2633,8527.292778477444,4884.516,4429.562,3,4,CF,76,0,BB,1,1,28,1,200.0,0,INTERNET,13.613829,windows,1,1,0,5
0,0.4,0.4761588,-1,248,20,0.031502973,51.26914,AA,1166,4243.750509696759,2920.2202,4891.0825,8,11,CB,122,0,BB,0,1,31,0,200.0,0,INTERNET,2.1869507,other,0,1,0,6
0,0.5,0.17554297,11,3,20,0.01816443,-0.95146173,AD,2561,4159.60905846993,4132.883,4286.0405,14,18,CA,171,1,BC,0,1,1,0,200.0,0,INTERNET,4.785501,other,0,1,0,0
0,0.1,0.3999937,42,3,30,0.053993464,-0.9133297,AB,2274,9925.632991250135,4897.472,5476.571,14,6,CA,59,0,BB,0,1,28,0,200.0,0,INTERNET,19.317629,other,1,1,0,2
0,0.4,0.27965313,102,14,50,0.019733176,-1.6906289,AC,906,2679.987064865677,2761.123,4042.0942,0,2,CC,131,1,BA,0,1,-1,0,200.0,0,INTERNET,57.518253,linux,0,1,0,6
0,0.7,0.20373473,-1,103,30,0.014942338,-0.7879224,AB,1052,2008.078976933104,2369.5955,3112.0518,2,5,CF,115,0,BC,0,1,28,0,200.0,0,INTERNET,3.2166562,other,1,1,0,7
0,0.4,0.7306843,46,6,30,0.017531278,-1.0278194,AD,521,3841.386356553917,2912.7542,4165.5776,13,9,CA,129,0,BB,1,1,11,0,500.0,0,INTERNET,2.1739316,windows,0,1,0,6
0,0.8,0.6039864,-1,124,40,0.0021069406,-1.5470039,AC,1563,4710.453674603736,4962.8306,4179.0205,0,3,CB,47,0,BB,1,1,-1,1,200.0,0,INTERNET,2.4695075,linux,1,1,0,4
0,0.9,0.78643996,-1,185,40,0.014680357,-1.1538848,AB,1149,4310.077465490387,4183.529,4953.028,1,15,CA,211,1,BA,0,1,30,0,1500.0,0,INTERNET,3.5929854,windows,0,1,0,3
0,0.8,0.47998053,-1,290,50,0.0037009793,-1.1444281,AC,1109,10086.495384471986,5778.0234,3735.2659,0,3,CA,266,1,BD,1,1,-1,0,1500.0,0,INTERNET,3.6956837,linux,0,2,0,6
0,0.6,0.003736516,-1,89,30,0.015611194,-1.3109186,AB,1207,6344.733261058875,5684.0415,4676.5845,42,19,CA,284,0,BA,0,1,30,1,1500.0,0,INTERNET,2.8680558,other,0,1,0,3
0,0.2,0.23880215,329,15,20,0.016072197,-0.67242086,AB,2411,12860.230809098735,8087.6675,5578.435,6,10,CA,115,0,BB,1,0,15,0,200.0,0,INTERNET,9.825691,linux,1,1,0,2
0,0.7,0.097885504,-1,78,50,0.016343424,-0.91911936,AB,3056,1329.693169511736,6738.333,5300.132,1948,4,CA,-13,0,BD,0,1,10,0,200.0,0,INTERNET,4.433417,windows,1,1,0,1
0,0.1,0.8539363,-1,199,20,0.009306279,-0.82300043,AC,3197,2818.5294775399,5372.93,5009.949,1,14,CD,40,0,BE,0,1,-1,0,200.0,0,TELEAPP,4.2845817,other,0,0,0,3
0,0.7,0.38249588,-1,43,20,0.012003137,28.721285,AA,1815,7962.120527689083,4033.8398,5002.903,1,13,CA,76,0,BC,0,1,1,0,500.0,0,INTERNET,6.1154203,other,0,1,0,3
0,0.9,0.13204528,32,5,40,0.0022127868,51.31191,AA,2157,3289.2480544556856,4871.955,4422.385,9,4,CA,83,0,BC,0,1,3,0,200.0,0,INTERNET,3.7027018,other,1,1,0,6
0,0.8,0.59470123,-1,177,30,0.00908401,-1.1160082,AB,784,4692.273788697046,4937.919,5330.891,10,13,CB,237,0,BB,1,1,15,0,1500.0,0,INTERNET,3.232959,other,1,1,0,1
0,0.7,0.18422772,-1,35,30,0.019217165,35.41775,AA,1006,778.4489428219334,2953.5474,4095.571,28,6,CA,99,0,BC,1,0,25,0,200.0,0,INTERNET,2.358636,other,1,1,0,5
0,0.2,0.507447,44,8,20,0.01914215,-0.15329178,AD,1657,4090.885427159236,3076.8489,3065.6968,2,4,CA,112,0,BC,0,1,1,0,200.0,0,INTERNET,3.2910743,linux,1,1,0,7
0,0.6,0.8864174,-1,305,50,0.0061508864,50.596085,AA,4079,10013.503291700468,7473.6245,5105.4,6,7,CA,46,0,BC,0,1,21,1,1000.0,0,INTERNET,5.24329,linux,1,1,0,2
0,0.6,0.67694694,-1,172,60,0.031026982,-1.1244792,AB,1294,5673.3074671651575,6165.126,6601.413,0,15,CC,100,1,BA,1,0,4,0,200.0,0,INTERNET,2.9810133,windows,0,1,0,0
0,0.7,0.8681548,-1,359,50,0.0036764576,-1.2256367,AB,1279,6112.591061699875,3681.982,5340.237,1,6,CA,170,1,BB,1,1,1,0,200.0,0,INTERNET,5.0421534,windows,0,1,0,1
0,0.8,0.831794,-1,147,60,0.04752105,-1.141593,AB,2561,5881.862462213349,4808.6836,5733.295,14,1,CC,-90,1,BB,1,0,10,0,200.0,0,INTERNET,3.936873,windows,0,1,0,2
0,0.9,0.037621714,-1,41,40,0.028646553,-0.89621985,AD,759,2804.339128577797,3246.6045,3952.6536,1,5,CA,174,0,BA,0,1,30,0,200.0,0,INTERNET,8.354758,windows,1,1,0,4
0,0.5,0.18381812,-1,34,20,0.008896937,-0.80962175,AB,1140,7453.041127052036,6067.3354,4223.1616,1,12,CA,156,1,BF,0,1,-1,0,200.0,0,INTERNET,4.5293202,other,0,1,0,5
0,0.6,0.13892294,-1,113,30,0.0142908925,-1.5028232,AC,2027,5455.776823101867,3280.2188,4406.3867,0,7,CB,94,1,BA,0,1,-1,0,200.0,0,INTERNET,4.327145,other,1,1,0,4
0,0.9,0.13591251,191,30,60,0.011118893,-0.40455028,AD,1456,9777.56315298675,7036.3086,4271.6597,12,8,CA,57,1,BC,0,1,5,0,200.0,0,INTERNET,2.6776876,macintosh,0,1,0,0
0,0.9,0.87164426,54,2,20,0.03263272,-0.51159394,AD,1058,1136.2008047900506,1943.4744,4392.165,580,10,CE,114,0,BB,0,1,1,0,200.0,0,INTERNET,3.3902712,other,0,1,0,5
0,0.8,0.84243953,-1,52,20,0.022298072,51.05214,AA,1154,3128.068237318768,3331.4463,4319.013,9,7,CA,204,1,BC,0,1,28,0,1500.0,0,INTERNET,2.1480052,windows,1,1,0,5
0,0.1,0.093647875,-1,205,10,1.3451962,-0.9564903,AB,1299,14731.56701622143,6252.0815,5566.7197,2,5,CA,54,0,BE,1,0,28,0,200.0,0,INTERNET,7.0460057,linux,1,1,0,1
0,0.7,0.49649176,-1,28,20,0.008520533,-0.9465816,AB,2443,612.7089187344873,3579.758,6331.8745,12,9,CB,128,0,BC,0,1,1,0,200.0,0,INTERNET,23.0544,x11,1,1,0,0
0,0.1,0.7367536,-1,318,20,0.021200938,-0.9625134,AC,2106,3883.918584022853,4295.6465,4178.539,0,6,CA,118,1,BE,0,1,-1,0,200.0,0,INTERNET,6.417005,linux,1,1,0,6
0,0.2,0.5543401,-1,366,20,0.011266358,-1.3066413,AB,5228,7747.6149172829555,5183.9395,4156.007,1389,6,CA,41,0,BE,0,1,30,0,200.0,0,INTERNET,6.3819284,linux,1,1,0,4
0,0.5,0.44567323,32,14,30,0.01165372,16.435974,AA,2151,1126.5972981387954,7409.633,4779.012,30,13,CD,153,0,BC,0,1,28,1,200.0,0,INTERNET,5.7746606,other,0,1,0,3
0,0.8,0.34441757,-1,29,40,0.031999644,-1.4780548,AD,769,3043.1148768679736,2626.004,3028.5652,21,8,CA,113,1,BC,1,1,28,1,200.0,0,INTERNET,1.3964562,linux,0,1,0,7
0,0.9,0.7539111,-1,126,30,0.025374023,-0.3841445,AC,3300,9171.850787105031,5680.3623,5352.4326,0,3,CA,217,0,BD,1,1,-1,0,1000.0,0,INTERNET,4.5865803,windows,1,1,0,1
0,0.9,0.9191724,198,13,60,0.027508114,-0.5477273,AD,3887,8446.495403189183,6501.7383,5363.2783,7,5,CA,95,0,BE,1,1,29,0,200.0,0,INTERNET,13.370628,windows,1,1,0,1
0,0.8,0.20384243,-1,11,20,0.02150496,-1.8965681,AB,463,6332.975029251603,2965.5144,4100.844,11,7,CA,182,0,BB,0,1,-1,1,500.0,0,INTERNET,1.7269211,windows,0,1,0,6
0,0.1,0.021285541,-1,58,50,0.0014780454,9.95213,AA,1440,8826.906942190502,5521.761,4261.486,374,6,CA,61,0,BB,1,1,28,1,200.0,0,INTERNET,1.3751321,other,0,1,0,1
0,0.4,0.8700719,26,13,20,7.263269,25.598131,AA,2386,7643.627799750303,5300.946,6392.2974,15,10,CA,67,0,BB,0,1,22,0,200.0,0,INTERNET,8.23804,other,1,1,0,0
0,0.4,0.06222267,8,6,20,0.0059944233,-0.90223956,AB,3993,5066.5547908708895,5563.3477,4251.9263,680,10,CA,93,1,BC,1,1,26,0,200.0,0,INTERNET,11.48201,linux,0,1,0,3
0,0.1,0.64791036,-1,127,40,0.71268135,-1.3363404,AC,1534,7398.4037903225635,8701.404,5010.024,1,6,CA,46,1,BA,1,1,-1,0,200.0,0,INTERNET,3.0287294,linux,0,1,0,1
0,0.9,0.52409494,-1,237,40,11.411199,-0.41558927,AC,4490,7683.887873352464,6081.7554,6648.306,0,14,CA,315,1,BA,0,1,-1,0,1500.0,0,INTERNET,7.242805,windows,1,1,0,0
0,0.1,0.9997715,-1,195,20,0.03844996,-1.3652073,AC,770,2787.494368228813,3428.8308,4290.3813,2,7,CA,131,0,BC,0,1,-1,0,200.0,0,INTERNET,0.6981647,windows,0,1,0,5
0,0.1,0.48535547,28,7,30,20.939262,-0.88384676,AD,3980,6702.803641203611,7282.9585,6258.4375,1,15,CA,-72,1,BC,1,1,28,0,200.0,0,INTERNET,7.2090545,linux,1,1,0,0
0,0.9,0.7890446,-1,378,80,1.2990794,30.318546,AA,5021,2508.204428614295,3532.8562,4314.6553,17,2,CC,273,1,BA,1,1,10,0,1500.0,0,INTERNET,12.872785,windows,1,1,0,5
0,0.2,0.4970542,31,4,30,0.032651033,-1.547079,AB,839,6172.614264007945,5581.773,5513.6787,27,11,CA,104,1,BC,0,1,11,0,200.0,0,INTERNET,12.583785,macintosh,0,1,0,2
0,0.8,0.18985079,63,1,30,0.006304968,-1.2776932,AB,2069,980.738779526866,5050.381,4354.162,6,11,CA,121,0,BB,0,1,28,0,200.0,0,INTERNET,4.685814,linux,0,1,0,6
0,0.2,0.9989474,-1,41,30,0.0064281644,-1.6069393,AD,826,5485.63028746354,4349.547,5137.408,20,12,CA,125,1,BC,0,1,31,0,200.0,0,INTERNET,15.614694,linux,0,1,0,2
0,0.1,0.8059438,22,28,40,0.01496905,97.365456,AA,3031,4345.322055712708,6217.557,5109.0303,1,9,CF,146,1,BC,1,1,15,1,500.0,0,INTERNET,6.9583592,linux,0,1,0,2
0,0.1,0.19158217,-1,222,10,0.012066098,-1.1544,AD,1913,8292.245152566129,5806.0244,4619.1016,7,5,CA,103,0,BE,0,1,10,0,1500.0,0,INTERNET,4.8370667,windows,1,1,0,3
0,0.8,0.99789923,-1,59,80,0.005595727,-1.0089734,AA,821,5253.709019698355,3208.0793,3560.9348,14,2,CC,96,1,BC,1,1,31,0,200.0,0,INTERNET,0.99060744,linux,1,1,0,6
0,0.4,0.11174635,-1,196,40,0.028546978,-1.0512433,AA,2532,3544.2508942554023,5158.525,4315.3506,13,2,CA,138,0,BC,1,1,5,1,200.0,0,INTERNET,12.250194,windows,0,1,0,6
0,0.3,0.64057606,-1,104,50,0.01489287,-0.9428035,AB,1473,1075.0470077532302,4945.878,5648.289,2,4,CA,123,1,BE,1,0,10,0,200.0,0,INTERNET,5.082682,windows,0,1,0,2
0,0.1,0.9018329,-1,163,30,13.565469,-1.3405166,AC,1792,769.2200473896025,5020.7236,4406.0015,1,4,CD,59,0,BB,1,0,-1,0,200.0,0,INTERNET,5.213612,linux,1,1,0,4
0,0.1,0.12373146,13,19,20,4.1898723,-0.45816416,AC,1222,9355.613702266304,7419.693,5485.161,1,20,CA,68,1,BE,1,1,-1,0,200.0,0,INTERNET,22.243069,linux,0,1,0,1
0,0.7,0.07392142,-1,242,30,0.0016223103,-1.04133,AB,1210,1495.5670504451114,2253.6228,3102.7915,7,6,CA,177,1,BD,1,1,30,0,500.0,0,INTERNET,1.6038493,linux,0,1,0,7
0,0.9,0.622865,-1,159,40,0.031514175,-0.30530968,AB,1373,1687.5188818412064,3424.0405,3109.104,32,5,CA,203,1,BA,0,1,9,0,1000.0,0,INTERNET,0.058024254,windows,1,1,0,3
0,0.8,0.093828134,-1,39,20,0.020169228,-1.1081982,AB,1095,4947.188355335079,5803.5474,6358.022,4,17,CB,194,1,BA,1,1,30,1,1500.0,0,INTERNET,3.823485,windows,0,1,0,0
0,0.4,0.068945006,-1,34,30,0.0071284575,-0.45576936,AC,990,3761.086476704341,3635.0115,4288.6133,1,10,CA,205,0,BC,0,1,-1,1,1000.0,0,INTERNET,11.922071,windows,0,1,0,5
0,0.5,0.73988754,-1,30,20,0.020339191,-1.3162066,AB,2734,6458.049009457398,3744.5488,5656.0376,1,10,CA,101,1,BE,0,1,26,0,500.0,0,INTERNET,2.012105,linux,1,1,0,2
0,0.6,0.35983497,63,8,50,0.00030115957,-0.5986717,AB,2540,6632.412239971963,3360.6611,4158.4453,24,2,CD,68,0,BC,0,0,30,0,200.0,0,INTERNET,8.375432,linux,1,1,0,6
0,0.8,0.90239066,-1,70,30,0.0066949315,-0.30168018,AB,995,3785.798969177284,3956.1514,5060.071,3,10,CA,119,0,BB,1,1,1,0,500.0,0,INTERNET,4.337778,windows,1,1,0,3
0,0.1,0.5649129,-1,105,40,0.011768147,-1.0521086,AC,1508,5132.949621928003,6404.9736,5585.3325,0,12,CA,68,1,BB,1,1,-1,1,200.0,0,TELEAPP,3.3813934,linux,0,1,0,1
0,0.9,0.016387705,-1,50,30,0.017137265,37.941765,AA,950,9905.687374404171,4936.4116,4308.9346,24,21,CA,115,1,BA,0,1,1,1,200.0,0,INTERNET,2.6188936,other,1,1,0,5
0,0.9,0.8284992,-1,167,40,0.0029551107,44.859158,AA,1880,4796.178406438447,7275.5825,5570.565,11,5,CB,142,0,BB,1,1,15,1,990.0,0,INTERNET,4.6436205,linux,0,0,0,1
0,0.7,0.15684275,-1,58,40,0.02105663,-1.2590059,AC,1081,8765.929186493076,5467.4,4285.5107,0,4,CA,255,1,BB,1,1,-1,1,1000.0,0,INTERNET,3.8429263,windows,0,1,0,5
0,0.6,0.90041745,12,17,30,8.287318,-1.2504131,AC,901,8515.383845509541,5043.6753,5340.2607,0,12,CF,74,1,BA,0,1,-1,0,1500.0,0,INTERNET,1.6669841,windows,0,1,0,1
0,0.8,0.6730389,299,15,20,0.01897129,-0.52756727,AB,2704,3677.809133412782,4850.9346,4281.196,1880,11,CA,223,0,BA,0,1,1,0,200.0,0,INTERNET,12.972852,other,0,1,0,5
0,0.1,0.14096756,30,4,20,7.1598153,-1.0590093,AB,1061,7875.886161213894,3782.6943,5059.2676,8,10,CA,39,1,BF,1,1,1,0,200.0,0,INTERNET,2.0891068,windows,0,1,0,1
0,0.8,0.67217344,52,131,30,0.01001167,-0.31633684,AB,219,3030.661990661805,2066.1143,3164.4995,16,4,CA,258,1,BA,0,1,1,0,990.0,0,INTERNET,17.405308,linux,1,1,0,7
0,0.1,0.19399656,29,9,20,0.0042849295,-1.6058042,AC,269,3091.95215626963,3401.271,3897.946,1,8,CA,199,0,BC,0,1,-1,0,500.0,0,INTERNET,4.8534136,other,1,1,0,6
0,0.1,0.66299933,-1,135,30,0.0143767735,-1.4674159,AC,2450,3950.41668240056,3426.0374,4266.182,1,3,CA,107,0,BE,0,0,-1,0,200.0,0,INTERNET,4.567298,other,1,1,0,5
0,0.1,0.12957731,-1,125,50,0.01861541,-0.78033173,AC,303,2830.932776291659,2002.9146,3038.303,2,5,CA,206,1,BB,0,1,-1,0,500.0,0,INTERNET,14.160879,windows,1,1,0,7
0,0.9,0.70927316,62,3,20,0.019563245,-1.5490413,AB,1694,2853.8138204080733,5182.132,5457.782,45,13,CA,21,0,BB,1,1,28,0,200.0,0,INTERNET,2.7819445,linux,1,1,0,1
0,0.8,0.07685617,11,12,40,0.011511991,-1.2713753,AD,1243,8377.354691661529,7879.711,6357.687,620,10,CB,89,0,BB,1,1,15,0,200.0,0,INTERNET,10.795528,other,1,1,0,0
0,0.1,0.703141,-1,51,20,9.025431,-0.9957129,AC,1893,9447.494587520769,6088.374,5659.003,0,18,CA,60,1,BE,0,1,-1,0,200.0,0,TELEAPP,-1.0,other,0,0,0,2
0,0.5,0.5541455,105,4,30,0.023772102,-0.71604466,AB,211,2148.25762302995,2459.0547,3093.6726,190,10,CA,101,0,BC,1,1,31,0,200.0,0,INTERNET,1.8679593,linux,1,1,0,7
0,0.6,0.12098142,-1,15,40,0.006050039,-0.6301826,AB,542,11902.722083556746,6347.379,6846.66,5,5,CA,98,1,BB,0,1,1,0,200.0,0,INTERNET,17.365248,linux,1,1,0,0
0,0.5,0.44102535,-1,183,30,0.022217585,15.481027,AA,2118,3653.7686540576015,4921.8647,4839.314,10,9,CA,54,0,BE,0,1,15,0,200.0,0,INTERNET,53.654503,other,0,1,0,3
0,0.9,0.22870812,11,34,50,0.00446442,-0.4086838,AC,714,5490.193394094296,6199.8687,4210.777,0,10,CB,152,1,BB,1,0,-1,1,1000.0,0,INTERNET,15.845871,linux,1,1,0,5
